CASENO,OFFENSE,EVENTDT,EVENTTM,CVLEGEND,CVDOW,InDbDate,BLKADDR,City,State,Latitude,Longitude
15053954,VANDALISM,42259,0.916666667,VANDALISM,6,42287.14598,STUART STREET & TELEGRAPH AVE,Berkeley,CA,37.859539,-122.259172
15053754,2ND RESPONSE,42259,0.061111111,NOISE VIOLATION,6,42287.14598,2300 WARRING ST,Berkeley,CA,37.869114,-122.250903
15053766,DISTURBANCE,42259,0.096527778,DISORDERLY CONDUCT,6,42287.14598,2100 OREGON ST,Berkeley,CA,37.857637,-122.266803
15054613,THEFT MISD. (UNDER $950),42259,0.635416667,LARCENY,6,42287.14598,2300 DURANT AVE,Berkeley,CA,37.867256,-122.263262
15053740,2ND RESPONSE,42259,0.006944444,NOISE VIOLATION,6,42287.14598,2700 BANCROFT WAY,Berkeley,CA,37.869309,-122.25434
15091685,THEFT MISD. (UNDER $950),42259,0.010416667,LARCENY,6,42287.14598,100 FAIRLAWN DR,Berkeley,CA,37.8864,-122.251875
15053990,THEFT FELONY (OVER $950),42259,0.958333333,LARCENY,6,42287.14598,2700 BANCROFT WAY,Berkeley,CA,37.869309,-122.25434
15053946,VANDALISM,42259,0.708333333,VANDALISM,6,42287.14598,2000 ALLSTON WAY,Berkeley,CA,37.869057,-122.270463
15053881,IDENTITY THEFT,42259,0.645833333,FRAUD,6,42287.14598,2200 SHATTUCK AVE,Berkeley,CA,37.869363,-122.268028
15091835,THEFT FELONY (OVER $950),42259,0.614583333,LARCENY,6,42287.146,2600 VIRGINIA ST,Berkeley,CA,37.878052,-122.258549
15053755,VEHICLE STOLEN,42259,0.069444444,MOTOR VEHICLE THEFT,6,42287.14598,2400 ASHBY AVE,Berkeley,CA,37.856111,-122.260248
15053610,BRANDISHING,42258,0.568055556,WEAPONS OFFENSE,5,42287.14598,2400 ASHBY AVE,Berkeley,CA,37.856111,-122.260248
15053680,BURGLARY RESIDENTIAL,42258,0.347222222,BURGLARY - RESIDENTIAL,5,42287.14598,2000 GRANT ST,Berkeley,CA,37.871213,-122.275266
15054230,BURGLARY COMMERCIAL,42258,0.619444444,BURGLARY - COMMERCIAL,5,42287.14598,3000 TELEGRAPH AVE,Berkeley,CA,37.855435,-122.259841
15053735,BURGLARY AUTO,42258,0.645833333,BURGLARY - VEHICLE,5,42287.14598,2600 DWIGHT WAY,Berkeley,CA,37.86542,-122.25618
15053585,THEFT MISD. (UNDER $950),42258,0.420138889,LARCENY,5,42287.14598,2300 SHATTUCK AVE,Berkeley,CA,37.867157,-122.2678
15053613,BURGLARY AUTO,42258,0.579861111,BURGLARY - VEHICLE,5,42287.14598,1300 SAN PABLO AVE,Berkeley,CA,37.880229,-122.295798
15053712,2ND RESPONSE,42258,0.927083333,NOISE VIOLATION,5,42287.14598,2000 EMERSON ST,Berkeley,CA,37.854215,-122.269167
15091753,THEFT MISD. (UNDER $950),42258,0.552083333,LARCENY,5,42287.14598,1901 HEARST AVE,Berkeley,CA,37.873409,-122.272686
15056434,THEFT MISD. (UNDER $950),42258,0.5,LARCENY,5,42287.14598,1900 CHANNING WAY,Berkeley,CA,37.865205,-122.272027
15054207,BURGLARY COMMERCIAL,42258,0.625,BURGLARY - COMMERCIAL,5,42287.14598,2800 TELEGRAPH AVE,Berkeley,CA,37.859309,-122.259291
15091668,IDENTITY THEFT,42258,0.829861111,FRAUD,5,42287.14598,1200 ALLSTON WAY,Berkeley,CA,37.866724,-122.288804
15053543,BURGLARY RESIDENTIAL,42258,0.26875,BURGLARY - RESIDENTIAL,5,42287.14598,2200 PARKER ST,Berkeley,CA,37.862491,-122.2646
15053537,BURGLARY RESIDENTIAL,42258,0.074305556,BURGLARY - RESIDENTIAL,5,42287.14598,2100 CHANNING WAY,Berkeley,CA,37.865826,-122.267244
15054096,BURGLARY AUTO,42258,0.375,BURGLARY - VEHICLE,5,42287.14598,1300 BONITA AVE,Berkeley,CA,37.883407,-122.273154
15054468,THEFT FROM AUTO,42258,0.047916667,LARCENY - FROM VEHICLE,5,42287.14598,1900 SIXTH ST,Berkeley,CA,37.869314,-122.2981
15091670,IDENTITY THEFT,42258,0.458333333,FRAUD,5,42287.14598,2600 WOOLSEY ST,Berkeley,CA,37.853626,-122.254874
15054256,VEHICLE STOLEN,42258,0.625,MOTOR VEHICLE THEFT,5,42287.14598,500 WILDCAT CANYON RD,Berkeley,CA,37.903887,-122.268581
15091681,BURGLARY AUTO,42258,0.857638889,BURGLARY - VEHICLE,5,42287.14598,2700 COLLEGE AVE,Berkeley,CA,37.861645,-122.253508
15091700,THEFT MISD. (UNDER $950),42258,0.909722222,LARCENY,5,42287.14598,2400 PIEDMONT AVE,Berkeley,CA,37.867511,-122.251949
15091618,THEFT MISD. (UNDER $950),42258,0.385416667,LARCENY,5,42287.14598,1500 DELAWARE ST,Berkeley,CA,37.873194,-122.2813
15091747,THEFT MISD. (UNDER $950),42258,0.666666667,LARCENY,5,42287.14598,2600 RUSSELL ST,Berkeley,CA,37.858165,-122.255687
15053650,DOMESTIC VIOLENCE,42258,0.697222222,FAMILY OFFENSE,5,42287.14598,1700 SEVENTH ST,Berkeley,CA,37.872403,-122.297998
15053694,THEFT MISD. (UNDER $950),42258,0.833333333,LARCENY,5,42287.14598,2000 SHATTUCK AVE,Berkeley,CA,37.871901,-122.268389
15053686,VANDALISM,42258,0.779861111,VANDALISM,5,42287.14598,1900 SACRAMENTO ST,Berkeley,CA,37.871713,-122.282185
15053889,VEHICLE STOLEN,42258,0.875,MOTOR VEHICLE THEFT,5,42287.14598,1100 CRAGMONT AVE,Berkeley,CA,37.890295,-122.260799
15091667,THEFT MISD. (UNDER $950),42258,0.708333333,LARCENY,5,42287.14598,2000 UNIVERSITY AVE,Berkeley,CA,37.871822,-122.270562
15054424,ASSAULT/BATTERY MISD.,42258,0.8125,ASSAULT,5,42287.14598,1200 NEILSON ST,Berkeley,CA,37.882875,-122.288595
15053645,BURGLARY AUTO,42258,0.65625,BURGLARY - VEHICLE,5,42287.14598,1400 ADA ST,Berkeley,CA,37.878949,-122.285291
15053631,NARCOTICS,42258,0.634722222,DRUG VIOLATION,5,42287.14598,ALLSTON WAY & MILVIA ST,Berkeley,CA,37.869057,-122.270463
15091672,BURGLARY AUTO,42258,0.979166667,BURGLARY - VEHICLE,5,42287.14598,1500 LE ROY AVE,Berkeley,CA,37.881885,-122.260433
15091669,BURGLARY AUTO,42258,0.503472222,BURGLARY - VEHICLE,5,42287.14598,200 MARINA BLVD,Berkeley,CA,37.868667,-122.313656
15091663,BURGLARY AUTO,42258,0.364583333,BURGLARY - VEHICLE,5,42287.14598,3399 MARTIN LUTHER KING JR WAY,Berkeley,CA,37.846494,-122.270975
15053525,2ND RESPONSE,42258,0.005555556,NOISE VIOLATION,5,42287.14598,2700 BANCROFT WAY,Berkeley,CA,37.869309,-122.25434
15091671,BURGLARY AUTO,42257,0.458333333,BURGLARY - VEHICLE,4,42287.14598,800 POTTER ST,Berkeley,CA,37.851174,-122.292884
15054313,IDENTITY THEFT,42257,0.416666667,FRAUD,4,42287.14598,2000 CHANNING WAY,Berkeley,CA,37.865501,-122.269774
15053589,BURGLARY RESIDENTIAL,42257,0.75,BURGLARY - RESIDENTIAL,4,42287.14598,,Berkeley,CA,37.869058,-122.270455
15053893,FRAUD/FORGERY,42257,0.75,FRAUD,4,42287.14598,600 SANTA BARBARA RD,Berkeley,CA,37.899594,-122.273671
15053441,FRAUD/FORGERY,42257,0.731944444,FRAUD,4,42287.14598,1800 ASHBY AVE,Berkeley,CA,37.854113,-122.27249
15091658,VANDALISM,42257,0.8125,VANDALISM,4,42287.14598,200 UNIVERSITY AVE,Berkeley,CA,37.865511,-122.309965
15091661,THEFT MISD. (UNDER $950),42257,0.833333333,LARCENY,4,42287.14598,1100 AMADOR AVE,Berkeley,CA,37.887948,-122.272338
15091655,THEFT MISD. (UNDER $950),42257,0.875,LARCENY,4,42287.14598,1800 CHESTNUT ST,Berkeley,CA,37.872099,-122.288323
15091657,BURGLARY AUTO,42257,0.805555556,BURGLARY - VEHICLE,4,42287.14598,100 SEAWALL DR,Berkeley,CA,37.863045,-122.317348
15053548,BURGLARY AUTO,42257,0.916666667,BURGLARY - VEHICLE,4,42287.14598,2600 CHANNING WAY,Berkeley,CA,37.867301,-122.255777
15091656,BURGLARY AUTO,42257,0.75,BURGLARY - VEHICLE,4,42287.14598,200 UNIVERSITY AVE,Berkeley,CA,37.865511,-122.309965
15091649,THEFT MISD. (UNDER $950),42257,0.166666667,LARCENY,4,42287.14598,2500 BUENA VISTA WAY,Berkeley,CA,37.88048,-122.261217
15054885,THEFT MISD. (UNDER $950),42257,0.666666667,LARCENY,4,42287.14598,2000 EIGHTH ST,Berkeley,CA,37.868366,-122.295508
15091675,THEFT MISD. (UNDER $950),42257,0.1875,LARCENY,4,42287.14598,1770 LA LOMA AVE,Berkeley,CA,37.876733,-122.257079
15058954,DISTURBANCE,42257,0.000694444,DISORDERLY CONDUCT,4,42287.146,1600 FIFTH ST,Berkeley,CA,37.873865,-122.300777
15091651,VANDALISM,42257,0.4375,VANDALISM,4,42287.14598,1200 RUSSELL ST,Berkeley,CA,37.853862,-122.285654
15053475,ALCOHOL OFFENSE,42257,0.806944444,LIQUOR LAW VIOLATION,4,42287.14598,1500 RUSSELL ST,Berkeley,CA,37.8549,-122.27945
15053334,ASSAULT/BATTERY MISD.,42257,0.386111111,ASSAULT,4,42287.14598,2200 DWIGHT WAY,Berkeley,CA,37.864238,-122.265263
15053505,DISTURBANCE,42257,0.708333333,DISORDERLY CONDUCT,4,42287.14598,1400 NINTH ST,Berkeley,CA,37.878274,-122.297556
15053502,DISTURBANCE,42257,0.888888889,DISORDERLY CONDUCT,4,42287.14598,3100 ACTON ST,Berkeley,CA,37.851089,-122.28095
15091648,VANDALISM,42257,0.291666667,VANDALISM,4,42287.14598,2036 BLAKE ST,Berkeley,CA,37.862939,-122.268185
15091653,BURGLARY AUTO,42257,0.583333333,BURGLARY - VEHICLE,4,42287.14598,900 GRAYSON ST,Berkeley,CA,37.855294,-122.292475
15053459,ROBBERY,42257,0.7625,ROBBERY,4,42287.14598,2200 WARD ST,Berkeley,CA,37.8598,-122.264351
15053440,BURGLARY AUTO,42257,0.666666667,BURGLARY - VEHICLE,4,42287.14598,800 POTTER ST,Berkeley,CA,37.851174,-122.292884
15053463,THEFT FROM AUTO,42257,0.763888889,LARCENY - FROM VEHICLE,4,42287.14598,400 GILMAN ST,Berkeley,CA,37.877715,-122.309618
15091654,VANDALISM,42257,0.791666667,VANDALISM,4,42287.14598,100 UNIVERSITY AVE,Berkeley,CA,37.86331,-122.316113
15053226,BURGLARY AUTO,42256,0.680555556,BURGLARY - VEHICLE,3,42287.14598,400 GILMAN ST,Berkeley,CA,37.877715,-122.309618
15053872,VEHICLE STOLEN,42256,0.791666667,MOTOR VEHICLE THEFT,3,42287.14598,1000 PAGE ST,Berkeley,CA,37.877148,-122.296932
15053326,BURGLARY RESIDENTIAL,42256,0.958333333,BURGLARY - RESIDENTIAL,3,42287.14598,2400 FULTON ST,Berkeley,CA,37.866037,-122.265618
15057889,VEHICLE STOLEN,42256,0.333333333,MOTOR VEHICLE THEFT,3,42287.14598,2800 FULTON ST,Berkeley,CA,37.85874,-122.264108
15053175,ASSAULT/BATTERY MISD.,42256,0.538194444,ASSAULT,3,42287.14598,1200 CARLETON ST,Berkeley,CA,37.858785,-122.28661
15053864,SEXUAL ASSAULT MISD.,42256,0.083333333,SEX CRIME,3,42287.14598,2400 DURANT AVE,Berkeley,CA,37.867513,-122.26127
15091647,VANDALISM,42256,0.996527778,VANDALISM,3,42287.14598,1100 PARK HILLS RD,Berkeley,CA,37.89227,-122.253985
15053370,NARCOTICS,42256,0.539583333,DRUG VIOLATION,3,42287.14598,ADELINE STREET & WOOLSEY ST,Berkeley,CA,37.851962,-122.270022
15091641,IDENTITY THEFT,42256,0.628472222,FRAUD,3,42287.14598,1300 SACRAMENTO ST,Berkeley,CA,37.880652,-122.283181
15053253,VANDALISM,42256,0.826388889,VANDALISM,3,42287.14598,1200 BANCROFT WAY,Berkeley,CA,37.864897,-122.288672
15053251,DOMESTIC VIOLENCE,42256,0.853472222,FAMILY OFFENSE,3,42287.14598,DERBY STREET & HILLEGASS AVE,Berkeley,CA,37.861672,-122.255992
15053259,THEFT MISD. (UNDER $950),42256,0.875,LARCENY,3,42287.14598,2600 BENVENUE AVE,Berkeley,CA,37.863522,-122.254992
15053679,THEFT FELONY (OVER $950),42256,0.041666667,LARCENY,3,42287.14598,1100 UNIVERSITY AVE,Berkeley,CA,37.869067,-122.292043
15091646,BURGLARY AUTO,42256,0.895833333,BURGLARY - VEHICLE,3,42287.14598,2100 FOURTH ST,Berkeley,CA,37.866253,-122.299483
15053128,THEFT FELONY (OVER $950),42256,0.354861111,LARCENY,3,42287.14598,1300 PARKER ST,Berkeley,CA,37.859906,-122.284931
15053522,VANDALISM,42256,0.916666667,VANDALISM,3,42287.14598,2300 ROOSEVELT AVE,Berkeley,CA,37.866534,-122.275896
15053149,VEHICLE STOLEN,42256,0.229166667,MOTOR VEHICLE THEFT,3,42287.14597,2000 CARLETON ST,Berkeley,CA,37.860926,-122.269532
15053367,VEHICLE STOLEN,42256,0.875,MOTOR VEHICLE THEFT,3,42287.14598,1300 CHANNING WAY,Berkeley,CA,37.863403,-122.286013
15053315,ASSAULT/BATTERY MISD.,42256,0.666666667,ASSAULT,3,42287.14598,1700 ALCATRAZ AVE,Berkeley,CA,37.848534,-122.272999
15053410,FRAUD/FORGERY,42256,0.5,FRAUD,3,42287.14598,1300 DERBY ST,Berkeley,CA,37.858215,-122.284008
15053198,VANDALISM,42256,0.614583333,VANDALISM,3,42287.14598,CENTER STREET & BERKELEY SQ,Berkeley,CA,37.870308,-122.26805
15053153,ROBBERY,42256,0.447916667,ROBBERY,3,42287.14598,2900 COLLEGE AVE,Berkeley,CA,37.858483,-122.253191
15091645,THEFT FELONY (OVER $950),42256,0.5625,LARCENY,3,42287.14598,1100 UNIVERSITY AVE,Berkeley,CA,37.869067,-122.292043
15053262,DOMESTIC VIOLENCE,42256,0.90625,FAMILY OFFENSE,3,42287.14597,1400 TENTH ST,Berkeley,CA,37.878371,-122.296373
15053271,DISTURBANCE,42256,0.920138889,DISORDERLY CONDUCT,3,42287.14598,1800 MILVIA ST,Berkeley,CA,37.874489,-122.271072
15091659,VANDALISM,42256,0.791666667,VANDALISM,3,42287.14598,PARKER STREET & BENVENUE AVE,Berkeley,CA,37.863522,-122.254992
15053031,BURGLARY AUTO,42255,0.770833333,BURGLARY - VEHICLE,2,42287.14598,100 SEAWALL DR,Berkeley,CA,37.863045,-122.317348
15091662,THEFT MISD. (UNDER $950),42255,0.9375,LARCENY,2,42287.14598,2000 ADDISON ST,Berkeley,CA,37.870867,-122.270635
15053020,BURGLARY COMMERCIAL,42255,0.589583333,BURGLARY - COMMERCIAL,2,42287.14598,2700 EIGHTH ST,Berkeley,CA,37.857216,-122.291925
15091628,FRAUD/FORGERY,42255,0.479166667,FRAUD,2,42287.14598,700 HEARST AVE,Berkeley,CA,37.868663,-122.301325
15053041,BURGLARY RESIDENTIAL,42255,0.833333333,BURGLARY - RESIDENTIAL,2,42287.14597,2200 PRINCE ST,Berkeley,CA,37.853386,-122.263973
15091784,THEFT FELONY (OVER $950),42255,0.375,LARCENY,2,42287.14598,2800 SEVENTH ST,Berkeley,CA,37.855078,-122.292412
15052891,ASSAULT/BATTERY MISD.,42255,0.368055556,ASSAULT,2,42287.14597,1900 OREGON ST,Berkeley,CA,37.857054,-122.271393
15053698,THEFT MISD. (UNDER $950),42255,0.9375,LARCENY,2,42287.14598,2000 ADDISON ST,Berkeley,CA,37.870867,-122.270635
15054093,IDENTITY THEFT,42255,0.5,FRAUD,2,42287.14598,1700 CAPISTRANO AVE,Berkeley,CA,37.892642,-122.283135
15091633,THEFT FROM AUTO,42255,0.625,LARCENY - FROM VEHICLE,2,42287.14598,2400 CHANNING WAY,Berkeley,CA,37.866697,-122.260489
15091650,THEFT MISD. (UNDER $950),42255,0.684027778,LARCENY,2,42287.14598,1900 HOPKINS ST,Berkeley,CA,37.885508,-122.274812
15053060,NARCOTICS,42255,0.969444444,DRUG VIOLATION,2,42287.14597,SAN PABLO AVENUE & HEARST AVE,Berkeley,CA,37.8704,-122.292644
15091627,BURGLARY AUTO,42255,0.034722222,BURGLARY - VEHICLE,2,42287.14598,2200 GRANT ST,Berkeley,CA,37.868355,-122.274953
15052913,ASSAULT/BATTERY MISD.,42255,0.4375,ASSAULT,2,42287.14597,1900 CENTER ST,Berkeley,CA,37.869697,-122.272713
15091631,BURGLARY AUTO,42255,0.385416667,BURGLARY - VEHICLE,2,42287.14598,2800 WOOLSEY ST,Berkeley,CA,37.854101,-122.25106
15091626,BURGLARY AUTO,42255,0.104166667,BURGLARY - VEHICLE,2,42287.14598,2400 PRINCE ST,Berkeley,CA,37.853723,-122.259975
15053167,BURGLARY COMMERCIAL,42255,0.489583333,BURGLARY - COMMERCIAL,2,42287.14598,800 HEINZ AVE,Berkeley,CA,37.853079,-122.293861
15053092,DOMESTIC VIOLENCE,42255,0.958333333,FAMILY OFFENSE,2,42287.14597,2500 BENVENUE AVE,Berkeley,CA,37.865535,-122.255235
15057967,IDENTITY THEFT,42255,0.5,FRAUD,2,42287.14598,1300 SANTA FE AVE,Berkeley,CA,37.881227,-122.29097
15091644,BURGLARY AUTO,42255,0.8125,BURGLARY - VEHICLE,2,42287.14598,2600 PARKER ST,Berkeley,CA,37.863443,-122.256304
15091629,THEFT MISD. (UNDER $950),42255,0.013888889,LARCENY,2,42287.14598,2400 PRINCE ST,Berkeley,CA,37.853723,-122.259975
15091637,THEFT FELONY (OVER $950),42255,0.375,LARCENY,2,42287.14598,2100 SIXTH ST,Berkeley,CA,37.866561,-122.297216
15091652,BURGLARY AUTO,42255,0,BURGLARY - VEHICLE,2,42287.14598,100 ALVARADO RD,Berkeley,CA,37.857785,-122.239944
15052869,SEXUAL ASSAULT FEL.,42255,0.125,SEX CRIME,2,42287.14597,2900 ADELINE ST,Berkeley,CA,37.856121,-122.26876
15091635,THEFT MISD. (UNDER $950),42255,0.739583333,LARCENY,2,42287.14598,TELEGRAPH AVENUE & BANCROFT WAY,Berkeley,CA,37.868714,-122.259189
15052937,SEXUAL ASSAULT FEL.,42255,0.145833333,SEX CRIME,2,42287.14597,SHATTUCK AVENUE & ALLSTON WAY,Berkeley,CA,37.869363,-122.268028
15091809,IDENTITY THEFT,42255,0,FRAUD,2,42287.14598,1600 WALNUT ST,Berkeley,CA,37.878407,-122.267962
15052748,THEFT MISD. (UNDER $950),42254,0.459722222,LARCENY,1,42287.14597,2800 SHATTUCK AVE,Berkeley,CA,37.858525,-122.266906
15091616,THEFT MISD. (UNDER $950),42254,0.375,LARCENY,1,42287.14597,2000 UNIVERSITY AVE,Berkeley,CA,37.871822,-122.270562
15091624,THEFT MISD. (UNDER $950),42254,0.791666667,LARCENY,1,42287.14598,2000 SHATTUCK AVE,Berkeley,CA,37.871901,-122.268389
15091622,THEFT MISD. (UNDER $950),42254,0.520833333,LARCENY,1,42287.14598,3100 TELEGRAPH AVE,Berkeley,CA,37.853875,-122.260048
15052963,MISSING ADULT,42254,0.895833333,MISSING PERSON,1,42287.14598,2200 ACTON ST,Berkeley,CA,37.866924,-122.283899
15052892,BURGLARY COMMERCIAL,42254,0.854166667,BURGLARY - COMMERCIAL,1,42287.14597,1700 SOLANO AVE,Berkeley,CA,37.891214,-122.282169
15053039,BURGLARY RESIDENTIAL,42254,0.729166667,BURGLARY - RESIDENTIAL,1,42287.14597,1300 UNIVERSITY AVE,Berkeley,CA,37.869767,-122.286528
15052720,GUN/WEAPON,42254,0.075,WEAPONS OFFENSE,1,42287.14597,2400 DURANT AVE,Berkeley,CA,37.867513,-122.26127
15052962,VEHICLE STOLEN,42254,0.5,MOTOR VEHICLE THEFT,1,42287.14598,2000 KITTREDGE ST,Berkeley,CA,37.868204,-122.270054
15052705,NARCOTICS,42254,0.034027778,DRUG VIOLATION,1,42287.14598,800 DELAWARE ST,Berkeley,CA,37.870483,-122.299111
15052833,BURGLARY RESIDENTIAL,42254,0.892361111,BURGLARY - RESIDENTIAL,1,42287.14598,200 PANORAMIC WAY,Berkeley,CA,37.869244,-122.244467
15052721,BURGLARY RESIDENTIAL,42254,0.083333333,BURGLARY - RESIDENTIAL,1,42287.14597,1600 GRANT ST,Berkeley,CA,37.877528,-122.275956
15052850,ALCOHOL OFFENSE,42254,0.960416667,LIQUOR LAW VIOLATION,1,42287.14597,SHATTUCK AVENUE & CHANNING WAY,Berkeley,CA,37.865791,-122.26751
15054265,THEFT FROM AUTO,42254,0.153472222,LARCENY - FROM VEHICLE,1,42287.14598,1700 FRANCISCO ST,Berkeley,CA,37.874578,-122.277767
15091683,THEFT MISD. (UNDER $950),42254,0.416666667,LARCENY,1,42287.14598,1900 CARLETON ST,Berkeley,CA,37.860742,-122.270984
15052723,DOMESTIC VIOLENCE,42254,0.119444444,FAMILY OFFENSE,1,42287.14597,1500 ALCATRAZ AVE,Berkeley,CA,37.847908,-122.277685
15052628,BURGLARY AUTO,42253,0.670138889,BURGLARY - VEHICLE,0,42287.14598,1300 SAN PABLO AVE,Berkeley,CA,37.880229,-122.295798
15052601,NARCOTICS,42253,0.535416667,DRUG VIOLATION,0,42287.14597,SHATTUCK AVENUE & OREGON ST,Berkeley,CA,37.857637,-122.266803
15052631,THEFT MISD. (UNDER $950),42253,0.583333333,LARCENY,0,42287.14597,1600 BELVEDERE AVE,Berkeley,CA,37.875708,-122.2897
15054459,THEFT MISD. (UNDER $950),42253,0.959027778,LARCENY,0,42287.14598,2000 FOURTH ST,Berkeley,CA,37.867026,-122.299737
15052625,NARCOTICS,42253,0.663194444,DRUG VIOLATION,0,42287.14597,SHATTUCK AVENUE & DURANT AVE,Berkeley,CA,37.866684,-122.267743
15052591,DISTURBANCE,42253,0.444444444,DISORDERLY CONDUCT,0,42287.14597,2600 TELEGRAPH AVE,Berkeley,CA,37.862927,-122.258784
15091713,IDENTITY THEFT,42253,0,FRAUD,0,42287.14598,2300 ACTON ST,Berkeley,CA,37.865352,-122.283771
15052660,FRAUD/FORGERY,42253,0.768055556,FRAUD,0,42287.14597,1300 HEARST AVE,Berkeley,CA,37.871317,-122.286573
15052681,ALCOHOL OFFENSE,42253,0.932638889,LIQUOR LAW VIOLATION,0,42287.14597,2500 DURANT AVE,Berkeley,CA,37.867852,-122.258699
15052602,VEHICLE STOLEN,42253,0.041666667,MOTOR VEHICLE THEFT,0,42287.14597,2300 GRANT ST,Berkeley,CA,37.866513,-122.27474
15052569,BURGLARY COMMERCIAL,42253,0.288194444,BURGLARY - COMMERCIAL,0,42287.14597,1600 SHATTUCK AVE,Berkeley,CA,37.878112,-122.269114
15091632,BURGLARY AUTO,42253,0.729166667,BURGLARY - VEHICLE,0,42287.14598,100 SEAWALL DR,Berkeley,CA,37.863045,-122.317348
15052571,DISTURBANCE,42253,0.313888889,DISORDERLY CONDUCT,0,42287.14597,2100 FOURTH ST,Berkeley,CA,37.866253,-122.299483
15055127,ASSAULT/BATTERY MISD.,42253,0.75,ASSAULT,0,42287.14598,1400 SHATTUCK AVE,Berkeley,CA,37.88192,-122.269544
15052646,ROBBERY,42253,0.776388889,ROBBERY,0,42287.14597,200 UNIVERSITY AVE,Berkeley,CA,37.865511,-122.309965
15091621,BURGLARY AUTO,42253,0.916666667,BURGLARY - VEHICLE,0,42287.14598,1600 OXFORD ST,Berkeley,CA,37.878552,-122.266844
15052579,ASSAULT/BATTERY FEL.,42253,0.379861111,ASSAULT,0,42287.14597,2100 OXFORD ST,Berkeley,CA,37.870969,-122.266
15053030,VEHICLE STOLEN,42253,0.75,MOTOR VEHICLE THEFT,0,42287.14598,1200 ROSE ST,Berkeley,CA,37.876615,-122.291393
15052672,ASSAULT/BATTERY MISD.,42253,0.870138889,ASSAULT,0,42287.14597,3200 ADELINE ST,Berkeley,CA,37.850399,-122.270893
15052586,ASSAULT/BATTERY MISD.,42253,0.422222222,ASSAULT,0,42287.14597,1600 ALCATRAZ AVE,Berkeley,CA,37.848152,-122.275807
15052560,BURGLARY RESIDENTIAL,42252,0,BURGLARY - RESIDENTIAL,6,42287.14597,2100 SAN PABLO AVE,Berkeley,CA,37.867501,-122.291709
15056440,IDENTITY THEFT,42252,0.5,FRAUD,6,42287.14598,1800 DELAWARE ST,Berkeley,CA,37.873942,-122.275579
15052992,ASSAULT/BATTERY MISD.,42252,0.520833333,ASSAULT,6,42287.14597,2700 BANCROFT WAY,Berkeley,CA,37.869309,-122.25434
15056026,FRAUD/FORGERY,42252,0.333333333,FRAUD,6,42287.14598,700 POTTER ST,Berkeley,CA,37.850788,-122.294741
15091604,THEFT MISD. (UNDER $950),42252,0.381944444,LARCENY,6,42287.14597,DURANT AVENUE & ELLSWORTH ST,Berkeley,CA,37.867221,-122.263531
15052347,VANDALISM,42252,0.000694444,VANDALISM,6,42287.14597,1600 BELVEDERE AVE,Berkeley,CA,37.875708,-122.2897
15052418,VANDALISM,42252,0.579861111,VANDALISM,6,42287.14597,3200 ELLIS ST,Berkeley,CA,37.850367,-122.272807
15052469,FRAUD/FORGERY,42252,0.541666667,FRAUD,6,42287.14597,2400 HILGARD AVE,Berkeley,CA,37.878377,-122.262873
15091605,VANDALISM,42252,0.645833333,VANDALISM,6,42287.14597,2000 BERKELEY WAY,Berkeley,CA,37.872691,-122.270741
15052583,VEHICLE STOLEN,42252,0.75,MOTOR VEHICLE THEFT,6,42287.14597,3000 DEAKIN ST,Berkeley,CA,37.855671,-122.262461
15052493,ROBBERY,42252,0.86875,ROBBERY,6,42287.14597,1600 OXFORD ST,Berkeley,CA,37.878552,-122.266844
15058874,VANDALISM,42252,0,VANDALISM,6,42287.14598,1300 ASHBY AVE,Berkeley,CA,37.85274,-122.283711
15052536,THEFT MISD. (UNDER $950),42252,0.840972222,LARCENY,6,42287.14598,2300 BLAKE ST,Berkeley,CA,37.863646,-122.262822
15053624,VEHICLE STOLEN,42252,0.25,MOTOR VEHICLE THEFT,6,42287.14598,2700 RIDGE RD,Berkeley,CA,37.87644,-122.257023
15052344,VEHICLE STOLEN,42252,0.041666667,MOTOR VEHICLE THEFT,6,42287.14597,900 HILLDALE AVE,Berkeley,CA,37.895817,-122.263382
15053141,BURGLARY RESIDENTIAL,42252,0.416666667,BURGLARY - RESIDENTIAL,6,42287.14597,2100 ROOSEVELT AVE,Berkeley,CA,37.870145,-122.276287
15052373,DOMESTIC VIOLENCE,42252,0.427083333,FAMILY OFFENSE,6,42287.14597,1900 ALCATRAZ AVE,Berkeley,CA,37.84905,-122.269098
15052302,2ND RESPONSE,42252,0.025,NOISE VIOLATION,6,42287.14598,2800 DERBY ST,Berkeley,CA,37.862264,-122.250973
15052289,ROBBERY,42252,0.000694444,ROBBERY,6,42287.14597,DWIGHT WAY & DANA ST,Berkeley,CA,37.864826,-122.260719
15052582,VEHICLE STOLEN,42252,0.5,MOTOR VEHICLE THEFT,6,42287.14597,100 SPINNAKER WAY,Berkeley,CA,37.870287,-122.316238
15052297,2ND RESPONSE,42252,0.017361111,NOISE VIOLATION,6,42287.14597,2500 COLLEGE AVE,Berkeley,CA,37.865711,-122.25389
15052335,NARCOTICS,42252,0.170138889,DRUG VIOLATION,6,42287.14597,DURANT AVENUE & FULTON ST,Berkeley,CA,37.866935,-122.265772
15052369,DISTURBANCE,42252,0.333333333,DISORDERLY CONDUCT,6,42287.14597,600 CEDAR ST,Berkeley,CA,37.873078,-122.304673
15052593,THEFT FROM AUTO,42252,0.875,LARCENY - FROM VEHICLE,6,42287.14597,2000 EMERSON ST,Berkeley,CA,37.854215,-122.269167
